PERIOD_ID,PRODUCT_PACK_COUNT,PRODUCT_PACK_SIZE,PRODUCT_ID,PRODUCT_NM,PRODUCT_DESC,PRODUCT_ATTR1,PRODUCT_ATTR2,PRODUCT_ATTR3,PRODUCT_ATTR4,PRODUCT_ATTR5,PRODUCT_ATTR6,PRODUCT_ATTR7,IS_OWN_MANUFACTURER,ACV_NUM_DISTRIBUTION,ACV_WTD_DISTRIBUTION,RESELLER_ID,RETAILER_ID,RETAILER_LEVEL1_NM,RETAILER_LEVEL2_NM,RETAILER_LEVEL3_NM,RETAILER_SEGMENT1_NM,RETAILER_SEGMENT2_NM,RETAILER_SEGMENT3_NM,RETAILER_ATTR1,RETAILER_ATTR2,RETAILER_ATTR3,RETAILER_METRIC_1,RETAILER_METRIC_2,RETAILER_METRIC_3,LOCATION_ID,LOCATION_HIER_1_LVL1_NM,LOCATION_HIER_1_LVL1_SHORT_NM,LOCATION_HIER_1_LVL2_NM,LOCATION_HIER_1_LVL2_SHORT_NM,LOCATION_HIER_1_LVL3_NM,LOCATION_HIER_1_LVL3_SHORT_NM,LOCATION_HIER_1_LVL4_NM,LOCATION_HIER_1_LVL4_SHORT_NM,LOCATION_HIER_2_LVL1_NM,LOCATION_HIER_2_LVL1_SHORT_NM,LOCATION_HIER_2_LVL2_NM,LOCATION_HIER_2_LVL2_SHORT_NM,LOCATION_HIER_2_LVL3_NM,LOCATION_HIER_2_LVL3_SHORT_NM,LOCATION_HIER_2_LVL4_NM,LOCATION_HIER_2_LVL4_SHORT_NM,LOCATION_ATTR1,LOCATION_ATTR2,LOCATION_ATTR3,LOCATION_METRIC_1,LOCATION_METRIC_2,LOCATION_METRIC_3,LOCATION_DATE_1,LOCATION_DATE_2,LOCATION_DATE_3,PPG_ID,PPG_NM,BRAND_NM,SUBBRAND_NM,PRODUCT_CATEGORY,PRODUCT_PACK_COUNT_UOM,PRODUCT_IS_SS,PRODUCT_IS_MULTIPACK,PRODUCT_PACK_SIZE_UOM,PRODUCT_UNIT_SIZE,PRODUCT_UNIT_SIZE_UOM,PRODUCT_HIER_1_LVL1_NM,PRODUCT_HIER_1_LVL2_NM,PRODUCT_HIER_1_LVL3_NM,PRODUCT_HIER_1_LVL4_NM,PRODUCT_HIER_2_LVL1_NM,PRODUCT_HIER_2_LVL2_NM,PRODUCT_HIER_2_LVL3_NM,PRODUCT_HIER_2_LVL4_NM,PRODUCT_ATTR8,PRODUCT_ATTR9,PRODUCT_ATTR10,PRODUCT_METRIC_1,PRODUCT_METRIC_2,PRODUCT_METRIC_3,CHANNEL_NM,SUBCHANNEL_NM,MANUFACTURER_NM,UNIT_OF_MEASUREMENT,REGULAR_SALES_UNITS,PROMO_SALES_UNITS,NET_SALES_UNITS,REGULAR_SALES_VOLUME,PROMO_SALES_VOLUME,NET_SALES_VOLUME,REGULAR_SALES,PROMO_SALES,BASELINE_SALES,BASELINE_VOLUME,BASELINE_UNIT,NET_SALES_WITH_TAXES,NET_SALES_WITHOUT_TAXES,ACV_ANY_PROMO,ACV_FEATURE,ACV_DISPLAY,ACV_FEATURE_AND_DISPLAY,ACV_TPR,ACV_TPR_ONLY,ACV_SPECIAL_PACK,ACV_FREE_QUANTITY_ONLY,ACV_PR_WITH_FREE_QUANTITY_ONLY,ACV_FEATURE_ALL_PERCENT_ACV,ACV_DISPLAY_ALL_PERCENT_ACV,TOTAL_DISTRIBUTION_POINTS,PROMO_SALES_ANY_PROMO,PROMO_SALES_WITH_FEATURE_DISPLAY,PROMO_SALES_DISPLAY_WITHOUT_FEATURE,PROMO_SALES_FEATURE_WITHOUT_DISPLAY,PROMO_SALES_PR_WITH_FREE_QUANTITY_ONLY,PROMO_SALES_PR_WITH_STD_PACK_ONLY,PROMO_SALES_TPR_ANY,PROMO_SALES_TPR_ONLY,PROMO_SALES_SPECIAL_PACK,PROMO_SALES_FREE_QUANTITY_ONLY,PROMO_UNITS_WITH_FEATURE_DISPLAY,PROMO_UNITS_ANY_PROMO,PROMO_UNITS_FEATURE_WITHOUT_DISPLAY,PROMO_UNITS_DISPLAY_WITHOUT_FEATURE,PROMO_UNITS_TPR_ANY,PROMO_UNITS_TPR_ONLY,PROMO_UNITS_SPECIAL_PACK,PROMO_UNITS_FREE_QUANTITY_ONLY,PROMO_UNITS_PR_WITH_FREE_QUANTITY_ONLY,PROMO_VOLUME_ANY_PROMO,PROMO_VOLUME_FEATURE_WITHOUT_DISPLAY,PROMO_VOLUME_DISPLAY_WITHOUT_FEATURE,PROMO_VOLUME_TPR_ANY,PROMO_VOLUME_TPR_ONLY,PROMO_VOLUME_SPECIAL_PACK,PROMO_VOLUME_FREE_QUANTITY_ONLY,PROMO_VOLUME_PR_WITH_FREE_QUANTITY_ONLY,PROMO_VOLUME_FEATURE_DISPLAY,POS_TRANSACTION_ATTR1,POS_TRANSACTION_ATTR2,POS_TRANSACTION_ATTR3,POS_TRANSACTION_ATTR4,POS_TRANSACTION_ATTR5,POS_TRANSACTION_METRIC_1,POS_TRANSACTION_METRIC_2,POS_TRANSACTION_METRIC_3,PACK_TYPE,SEGMENT_NAME,POS_TRANSACTION_METRIC_4,POS_TRANSACTION_METRIC_5,PERIOD_START_DATE,PERIOD_END_DATE,WEEK_NM,QUARTER_NM,MONTH_NM,YEAR_NM,CURRENCY_NM,CLIENT_PPG_ID,CLIENT_PPG_NAME
3/13/2021,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.053,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,7,0,7,700,0,700,33.08,0,13.88,314.73,3.147,33.08,33.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,700,700,0.053,NA,NA,0,0,3/7/2021,3/13/2021,2021W10,2021Q1,2021M03,Y2021,USD,NA,NA
3/20/2021,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.019,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,3,0,3,300,0,300,11.68,0,12.17,223.86,2.239,11.68,11.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,300,300,0.019,NA,NA,0,0,3/14/2021,3/20/2021,2021W11,2021Q1,2021M03,Y2021,USD,NA,NA
3/27/2021,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.009,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,1,0,1,100,0,100,6.89,0,11.3,199.18,1.992,6.89,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,100,100,0.009,NA,NA,0,0,3/21/2021,3/27/2021,2021W12,2021Q1,2021M03,Y2021,USD,NA,NA
4/3/2021,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.006,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,1,0,1,100,0,100,3.76,0,18.56,346.32,3.463,3.76,3.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,100,100,0.006,NA,NA,0,0,3/28/2021,4/3/2021,2021W13,2021Q2,2021M04,Y2021,USD,NA,NA
4/10/2021,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.005,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,1,0,1,100,0,100,3.53,0,13.92,226.56,2.266,3.53,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,100,100,0.005,NA,NA,0,0,4/4/2021,4/10/2021,2021W14,2021Q2,2021M04,Y2021,USD,NA,NA
4/17/2021,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.021,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,4,0,4,400,0,400,14.28,0,26.37,548.98,5.49,14.28,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,400,400,0.021,NA,NA,0,0,4/11/2021,4/17/2021,2021W15,2021Q2,2021M04,Y2021,USD,NA,NA
4/24/2021,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.022,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,1,0,1,100,0,100,6.89,0,1.62,28.54,0.285,6.89,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,100,100,0.022,NA,NA,0,0,4/18/2021,4/24/2021,2021W16,2021Q2,2021M04,Y2021,USD,NA,NA
4/25/2020,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.016,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,4,0,4,400,0,400,15.8,0,17.25,433.69,4.337,15.8,15.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,400,400,0.016,NA,NA,0,0,4/19/2020,4/25/2020,2020W17,2020Q2,2020M04,Y2020,USD,NA,NA
5/9/2020,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.02,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,5,0,5,500,0,500,19.39,0,7.09,188.44,1.884,19.39,19.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,500,500,0.02,NA,NA,0,0,5/3/2020,5/9/2020,2020W19,2020Q2,2020M05,Y2020,USD,NA,NA
5/15/2021,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.029,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,2,0,2,200,0,200,10.65,0,1.81,27.88,0.279,10.65,10.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,200,200,0.029,NA,NA,0,0,5/9/2021,5/15/2021,2021W19,2021Q2,2021M05,Y2021,USD,NA,NA
5/16/2020,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.027,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,8,0,8,800,0,800,36.13,0,20.22,528.59,5.286,36.13,36.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,800,800,0.027,NA,NA,0,0,5/10/2020,5/16/2020,2020W20,2020Q2,2020M05,Y2020,USD,NA,NA
5/23/2020,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.018,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,5,0,5,500,0,500,21.25,0,19.09,460.79,4.608,21.25,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,500,500,0.018,NA,NA,0,0,5/17/2020,5/23/2020,2020W21,2020Q2,2020M05,Y2020,USD,NA,NA
5/30/2020,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.017,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,4,0,4,400,0,400,16.52,0,21.82,475.96,4.76,16.52,16.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,400,400,0.017,NA,NA,0,0,5/24/2020,5/30/2020,2020W22,2020Q2,2020M05,Y2020,USD,NA,NA
6/6/2020,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.009,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,2,0,2,200,0,200,11.44,0,5.02,128.26,1.283,11.44,11.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,200,200,0.009,NA,NA,0,0,5/31/2020,6/6/2020,2020W23,2020Q2,2020M06,Y2020,USD,NA,NA
6/13/2020,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.018,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,4,0,4,400,0,400,17.82,0,12.95,339.39,3.394,17.82,17.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,400,400,0.018,NA,NA,0,0,6/7/2020,6/13/2020,2020W24,2020Q2,2020M06,Y2020,USD,NA,NA
6/19/2021,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.038,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,3,0,3,300,0,300,14.41,0,8.09,137.82,1.378,14.41,14.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,300,300,0.038,NA,NA,0,0,6/13/2021,6/19/2021,2021W24,2021Q2,2021M06,Y2021,USD,NA,NA
6/20/2020,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.011,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,1,0,1,100,0,100,3.59,0,14.57,405.9,4.059,3.59,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,100,100,0.011,NA,NA,0,0,6/14/2020,6/20/2020,2020W25,2020Q2,2020M06,Y2020,USD,NA,NA
6/26/2021,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.022,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,1,0,1,100,0,100,6.89,0,12.94,234.95,2.35,6.89,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,100,100,0.022,NA,NA,0,0,6/20/2021,6/26/2021,2021W25,2021Q2,2021M06,Y2021,USD,NA,NA
6/27/2020,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.059,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,8,0,8,800,0,800,32.32,0,38.04,992.65,9.927,32.32,32.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,800,800,0.059,NA,NA,0,0,6/21/2020,6/27/2020,2020W26,2020Q2,2020M06,Y2020,USD,NA,NA
7/3/2021,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.022,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,5,0,5,500,0,500,34.45,0,9.54,197.29,1.973,34.45,34.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,500,500,0.022,NA,NA,0,0,6/27/2021,7/3/2021,2021W26,2021Q3,2021M07,Y2021,USD,NA,NA
7/4/2020,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.048,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,12,0,12,1200,0,1200,49.56,0,46.81,1209.65,12.097,49.56,49.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,1200,1200,0.048,NA,NA,0,0,6/28/2020,7/4/2020,2020W27,2020Q3,2020M07,Y2020,USD,NA,NA
7/10/2021,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.009,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,4,0,4,400,0,400,15.04,0,13.54,225.59,2.256,15.04,15.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,400,400,0.009,NA,NA,0,0,7/4/2021,7/10/2021,2021W27,2021Q3,2021M07,Y2021,USD,NA,NA
7/11/2020,1,100,PPG1,Product1,Product1,ATTR1,ATTR1,ATTR1,ATTR1,ATTR1,1,NA,N,0,0.047,NA,Retailer 1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,Brand1,SB1,Cat A,COUNT,NA,NA,COUNT,100,COUNT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,Manufacturer 1,COUNT,19,0,19,1900,0,1900,78.13,0,48.72,1071.11,10.711,78.13,78.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,CHECK,NA,1900,1900,0.047,NA,NA,0,0,7/5/2020,7/11/2020,2020W28,2020Q3,2020M07,Y2020,USD,NA,NA
